martet_no,market,product_no,product,max_price,middle_price,min_price,average_price,volume,avg_temp(℃),max_temp(℃),min_temp(℃),avg_wind(m/s),max_wind(m/s),rain(mm),rain_time(hr),rain_time_max(mm/hr),sun_time(hr),sun(MJ/㎡),datetime
420,豐原區,FC1,胡瓜 黑刺,15.7,13.6,12.0,13.7,2040,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,FF1,絲瓜,20.0,20.0,20.0,20.0,60,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,FG1,苦瓜 白大米,29.0,25.9,23.0,25.9,820,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,FH0,扁蒲 其他,9.0,9.0,9.0,9.0,240,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,FI1,茄子 胭脂茄,16.0,16.0,16.0,16.0,100,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,FI2,茄子 麻荸茄,20.0,20.0,20.0,20.0,100,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,FJ1,番茄 黑柿,20.0,20.0,20.0,20.0,225,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,FK4,甜椒 彩色種,30.0,30.0,30.0,30.0,200,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,FM2,菜豆 青色,30.0,30.0,30.0,30.0,20,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,FT1,南瓜 木瓜形,12.0,12.0,12.0,12.0,225,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,FV0,辣椒 其他,15.0,15.0,15.0,15.0,40,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,FV1,辣椒 紅小,18.0,18.0,18.0,18.0,368,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,FY6,玉米 甜軟殼,12.0,10.8,9.0,10.7,540,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,FZ2,落花生 熟,75.0,61.7,50.0,62.0,632,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,LA1,甘藍 初秋,10.1,8.2,6.0,8.1,17920,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,LB1,小白菜 土白菜,11.0,11.0,11.0,11.0,500,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,LB2,小白菜 蚵仔白,9.0,7.6,7.0,7.8,1300,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,LC1,包心白 包白,6.0,5.3,5.0,5.4,4300,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,LD1,青江白菜 小梗,17.0,13.4,9.4,13.3,4500,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,LF2,蕹菜 小葉,19.6,15.3,13.4,15.8,3350,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,LG2,芹菜 白梗,26.0,20.7,19.1,21.5,1100,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,LH1,菠菜 圓葉,20.0,16.3,14.0,16.6,1000,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,LI4,萵苣菜 本島尖葉,21.0,20.6,20.0,20.6,2000,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,LI5,萵苣菜 油麥菜,15.0,14.4,12.1,14.0,2300,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,LJ1,芥菜 芥菜仁,34.0,34.0,34.0,34.0,990,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,LJ3,芥菜 大芥菜,7.0,7.0,6.0,6.8,1400,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,LK2,芥藍菜,16.0,12.0,10.0,12.4,500,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,LL1,茼蒿,25.0,25.0,25.0,25.0,300,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,LM2,莧菜 白莧菜,27.0,25.8,25.0,25.9,700,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,LN1,油菜,11.0,10.1,9.0,10.0,2700,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,LP2,九層塔,23.0,23.0,23.0,23.0,30,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,SA3,蘿蔔 矸仔,5.0,5.0,4.2,4.8,3910,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,SB2,胡蘿蔔 清洗,21.7,18.0,17.0,18.6,1700,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,SE6,青蔥 粉蔥,77.9,71.0,65.0,71.2,2622,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,SF1,韭菜 白頭,28.2,25.0,25.0,25.7,1550,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,SF2,韭菜 韭菜黃,55.0,55.0,55.0,55.0,50,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,SG2,大蒜 軟梗,66.0,66.0,66.0,66.0,270,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,SG5,大蒜 蒜頭,74.2,70.0,70.0,70.8,504,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,SJ2,芋 檳榔心芋,53.3,49.0,45.0,49.1,1140,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,SP1,薑 老薑,31.0,31.0,30.0,30.8,711,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,SQ1,茭白筍 帶殼,45.0,45.0,45.0,45.0,200,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,SW1,球莖甘藍,8.0,8.0,6.0,7.6,1500,18.5625,24.1,14.0,1.1375,7.3,0.0,0.0,0.0,9.5,12.19,2016-01-01
420,豐原區,FC1,胡瓜 黑刺,11.0,11.0,11.0,11.0,1820,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,FD1,花胡瓜,16.0,15.1,12.0,14.7,600,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,FF1,絲瓜,20.0,20.0,20.0,20.0,100,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,FG1,苦瓜 白大米,16.0,16.0,16.0,16.0,240,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,FH0,扁蒲 其他,5.0,5.0,5.0,5.0,800,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,FI1,茄子 胭脂茄,14.0,14.0,14.0,14.0,500,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,FJ0,番茄 其他,11.0,11.0,11.0,11.0,60,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,FK4,甜椒 彩色種,16.0,16.0,16.0,16.0,320,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,FM2,菜豆 青色,45.0,45.0,45.0,45.0,60,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,FR1,青花苔,20.0,20.0,20.0,20.0,450,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,FV0,辣椒 其他,15.0,15.0,15.0,15.0,40,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,FV1,辣椒 紅小,25.0,22.1,20.0,22.2,695,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,FZ2,落花生 熟,75.0,51.2,50.0,55.7,1332,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,LA1,甘藍 初秋,6.6,6.0,5.0,5.9,16950,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,LB2,小白菜 蚵仔白,9.6,7.0,7.0,7.5,1700,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,LC1,包心白 包白,6.2,5.1,4.1,5.1,8150,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,LF2,蕹菜 小葉,12.0,12.0,12.0,12.0,400,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,LG2,芹菜 白梗,21.0,15.4,10.3,15.5,2900,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,LH1,菠菜 圓葉,19.1,14.2,11.8,14.7,2460,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,LI4,萵苣菜 本島尖葉,18.0,17.7,15.3,17.3,2900,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,LI5,萵苣菜 油麥菜,14.0,11.5,11.0,11.9,1000,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,LJ1,芥菜 芥菜仁,30.0,30.0,30.0,30.0,580,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,LJ3,芥菜 大芥菜,8.0,8.0,8.0,8.0,80,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,LL0,茼蒿 其他,10.0,10.0,10.0,10.0,700,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,LL1,茼蒿,20.0,20.0,20.0,20.0,840,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,LM2,莧菜 白莧菜,30.0,30.0,30.0,30.0,900,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,LN1,油菜,12.0,10.8,10.0,10.9,660,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,LP2,九層塔,25.0,25.0,25.0,25.0,30,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,LX2,蕨菜 山蘇,90.0,88.4,88.0,88.7,120,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,OA1,鹹菜 清心,25.0,25.0,25.0,25.0,180,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,OA2,鹹菜 帶葉,25.0,25.0,25.0,25.0,100,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,OG1,熟筍 桂竹筍,55.0,55.0,55.0,55.0,30,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,OH2,桶筍 綠竹筍,80.0,80.0,80.0,80.0,120,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,SA3,蘿蔔 矸仔,5.8,5.0,4.1,5.0,6600,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,SB2,胡蘿蔔 清洗,21.0,20.3,20.0,20.4,1110,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,SE2,青蔥 北蔥,45.0,42.8,35.0,41.7,1200,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,SE4,青蔥 珠蔥,35.0,35.0,35.0,35.0,400,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,SE6,青蔥 粉蔥,81.6,79.2,70.2,77.9,2570,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,SF1,韭菜 白頭,27.3,25.4,24.0,25.5,1204,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,SG2,大蒜 軟梗,72.0,59.3,50.0,60.0,1300,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,SG5,大蒜 蒜頭,74.4,74.0,72.5,73.8,324,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,SJ2,芋 檳榔心芋,60.0,60.0,60.0,60.0,900,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,SP0,薑 其他,30.0,30.0,30.0,30.0,162,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,SP1,薑 老薑,30.0,25.7,25.0,26.4,1844,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,SQ1,茭白筍 帶殼,50.0,50.0,50.0,50.0,1000,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,SU2,薯蕷 白薯蕷,17.3,15.0,15.0,15.5,990,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,SW1,球莖甘藍,9.6,8.4,6.8,8.3,1600,19.5833333333333,22.5,15.6,0.741666666666667,4.5,0.2,0.9,0.2,2.6,6.76,2016-01-02
420,豐原區,FB1,花椰菜 青梗,20.0,17.3,15.0,17.4,1500,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,FC1,胡瓜 黑刺,8.0,8.0,8.0,8.0,1827,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,FD1,花胡瓜,18.0,18.0,18.0,18.0,600,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,FF1,絲瓜,20.0,20.0,20.0,20.0,252,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,FG1,苦瓜 白大米,20.0,20.0,20.0,20.0,1224,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,FJ1,番茄 黑柿,20.0,20.0,20.0,20.0,501,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,FK4,甜椒 彩色種,21.0,21.0,21.0,21.0,18,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,FV1,辣椒 紅小,40.0,40.0,40.0,40.0,535,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,FV2,辣椒 青小,20.0,20.0,20.0,20.0,54,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,FZ2,落花生 熟,50.0,50.0,50.0,50.0,1152,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,LA1,甘藍 初秋,10.2,6.2,5.0,6.8,18210,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,LB1,小白菜 土白菜,15.0,13.5,11.0,13.3,4100,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,LC1,包心白 包白,10.0,6.4,5.4,6.9,5350,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,LD1,青江白菜 小梗,15.0,13.5,12.0,13.5,800,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,LF3,蕹菜 水蕹菜,15.0,15.0,15.0,15.0,500,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,LG2,芹菜 白梗,20.0,15.2,12.0,15.5,2800,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,LH1,菠菜 圓葉,20.0,15.6,12.0,15.8,4800,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,LI5,萵苣菜 油麥菜,18.0,12.7,11.0,13.4,2200,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,LJ1,芥菜 芥菜仁,40.0,27.4,8.0,26.1,1240,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,LL1,茼蒿,29.7,22.5,20.0,23.4,1600,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,LN1,油菜,19.4,14.8,12.0,15.2,2650,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,LO1,甘薯葉,16.0,16.0,16.0,16.0,900,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,LP2,九層塔,25.0,25.0,25.0,25.0,18,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,OH3,桶筍 桂竹筍,35.0,35.0,35.0,35.0,500,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,SA0,蘿蔔 其他,20.0,20.0,20.0,20.0,600,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,SA3,蘿蔔 矸仔,5.6,5.0,4.8,5.1,6180,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,SB1,胡蘿蔔 未洗,19.9,15.0,15.0,16.0,1210,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,SB2,胡蘿蔔 清洗,20.0,19.0,18.0,19.0,360,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,SC1,馬鈴薯 本產,20.0,19.6,16.0,18.9,375,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,SE6,青蔥 粉蔥,69.1,61.8,50.0,60.9,4320,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,SF1,韭菜 白頭,40.0,39.9,34.0,38.7,1130,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,SF2,韭菜 韭菜黃,75.0,75.0,75.0,75.0,160,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,SG2,大蒜 軟梗,75.0,56.1,50.0,58.7,1140,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,SG5,大蒜 蒜頭,50.0,50.0,50.0,50.0,696,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,SG6,大蒜 蒜仁,60.0,60.0,60.0,60.0,48,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,SJ2,芋 檳榔心芋,50.0,50.0,50.0,50.0,150,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,SP1,薑 老薑,50.0,48.0,30.0,44.8,405,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,SQ1,茭白筍 帶殼,60.0,60.0,60.0,60.0,600,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,SU2,薯蕷 白薯蕷,35.0,35.0,35.0,35.0,200,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,SW1,球莖甘藍,7.0,7.0,6.5,6.9,3000,19.5708333333333,20.7,18.3,0.616666666666667,4.4,27.8,15.4,4.8,0.0,2.79,2016-01-03
420,豐原區,FB1,花椰菜 青梗,20.0,17.8,15.0,17.7,1930,22.5166666666667,26.2,19.9,0.645833333333333,4.7,0.0,0.0,0.0,3.7,9.29,2016-01-05
420,豐原區,FC1,胡瓜 黑刺,8.0,8.0,7.7,7.9,1585,22.5166666666667,26.2,19.9,0.645833333333333,4.7,0.0,0.0,0.0,3.7,9.29,2016-01-05
420,豐原區,FD1,花胡瓜,20.0,20.0,20.0,20.0,690,22.5166666666667,26.2,19.9,0.645833333333333,4.7,0.0,0.0,0.0,3.7,9.29,2016-01-05
420,豐原區,FG1,苦瓜 白大米,20.0,20.0,20.0,20.0,2220,22.5166666666667,26.2,19.9,0.645833333333333,4.7,0.0,0.0,0.0,3.7,9.29,2016-01-05
420,豐原區,FI1,茄子 胭脂茄,21.4,20.0,20.0,20.3,954,22.5166666666667,26.2,19.9,0.645833333333333,4.7,0.0,0.0,0.0,3.7,9.29,2016-01-05
420,豐原區,FJ1,番茄 黑柿,20.0,20.0,19.3,19.9,1250,22.5166666666667,26.2,19.9,0.645833333333333,4.7,0.0,0.0,0.0,3.7,9.29,2016-01-05
420,豐原區,FM2,菜豆 青色,22.0,22.0,22.0,22.0,72,22.5166666666667,26.2,19.9,0.645833333333333,4.7,0.0,0.0,0.0,3.7,9.29,2016-01-05
420,豐原區,FP2,萊豆 豆仁,60.0,60.0,60.0,60.0,18,22.5166666666667,26.2,19.9,0.645833333333333,4.7,0.0,0.0,0.0,3.7,9.29,2016-01-05
420,豐原區,FT1,南瓜 木瓜形,12.0,12.0,12.0,12.0,3733,22.5166666666667,26.2,19.9,0.645833333333333,4.7,0.0,0.0,0.0,3.7,9.29,2016-01-05
420,豐原區,FV1,辣椒 紅小,40.0,40.0,40.0,40.0,461,22.5166666666667,26.2,19.9,0.645833333333333,4.7,0.0,0.0,0.0,3.7,9.29,2016-01-05
420,豐原區,FV2,辣椒 青小,20.0,20.0,20.0,20.0,18,22.5166666666667,26.2,19.9,0.645833333333333,4.7,0.0,0.0,0.0,3.7,9.29,2016-01-05
420,豐原區,FY6,玉米 甜軟殼,20.0,20.0,20.0,20.0,150,22.5166666666667,26.2,19.9,0.645833333333333,4.7,0.0,0.0,0.0,3.7,9.29,2016-01-05
420,豐原區,FZ2,落花生 熟,75.0,60.0,50.0,61.0,1072,22.5166666666667,26.2,19.9,0.645833333333333,4.7,0.0,0.0,0.0,3.7,9.29,2016-01-05
420,豐原區,LA1,甘藍 初秋,10.0,8.5,5.0,8.1,25390,22.5166666666667,26.2,19.9,0.645833333333333,4.7,0.0,0.0,0.0,3.7,9.29,2016-01-05
420,豐原區,LB1,小白菜 土白菜,13.0,13.0,13.0,13.0,700,22.5166666666667,26.2,19.9,0.645833333333333,4.7,0.0,0.0,0.0,3.7,9.29,2016-01-05
420,豐原區,LC1,包心白 包白,10.0,9.3,6.0,8.8,12960,22.5166666666667,26.2,19.9,0.645833333333333,4.7,0.0,0.0,0.0,3.7,9.29,2016-01-05
420,豐原區,LD1,青江白菜 小梗,20.0,15.2,12.0,15.5,2600,22.5166666666667,26.2,19.9,0.645833333333333,4.7,0.0,0.0,0.0,3.7,9.29,2016-01-05
420,豐原區,LF3,蕹菜 水蕹菜,20.0,20.0,20.0,20.0,500,22.5166666666667,26.2,19.9,0.645833333333333,4.7,0.0,0.0,0.0,3.7,9.29,2016-01-05
420,豐原區,LG2,芹菜 白梗,20.0,16.4,15.0,16.8,1900,22.5166666666667,26.2,19.9,0.645833333333333,4.7,0.0,0.0,0.0,3.7,9.29,2016-01-05
420,豐原區,LH1,菠菜 圓葉,16.1,13.4,12.0,13.6,2750,22.5166666666667,26.2,19.9,0.645833333333333,4.7,0.0,0.0,0.0,3.7,9.29,2016-01-05
