martet_no,market,product_no,product,max_price,middle_price,min_price,average_price,volume,avg_temp(℃),max_temp(℃),min_temp(℃),avg_wind(m/s),max_wind(m/s),rain(mm),rain_time(hr),rain_time_max(mm/hr),sun_time(hr),sun(MJ/㎡),datetime
512,永靖鄉,FB1,花椰菜 青梗,25.0,19.0,10.0,18.8,5525,17.0916666666667,24.2,11.3,0.545833333333333,5.7,0.0,0.0,0.0,9.6,15.03,2014-01-01
512,永靖鄉,FC2,胡瓜 改良種,22.0,14.0,12.0,14.2,2560,17.0916666666667,24.2,11.3,0.545833333333333,5.7,0.0,0.0,0.0,9.6,15.03,2014-01-01
512,永靖鄉,FI2,茄子 麻荸茄,42.0,42.0,42.0,42.0,489,17.0916666666667,24.2,11.3,0.545833333333333,5.7,0.0,0.0,0.0,9.6,15.03,2014-01-01
512,永靖鄉,FT1,南瓜 木瓜形,17.0,17.0,17.0,17.0,286,17.0916666666667,24.2,11.3,0.545833333333333,5.7,0.0,0.0,0.0,9.6,15.03,2014-01-01
512,永靖鄉,LA1,甘藍 初秋,11.0,9.0,4.0,8.6,25327,17.0916666666667,24.2,11.3,0.545833333333333,5.7,0.0,0.0,0.0,9.6,15.03,2014-01-01
512,永靖鄉,LC1,包心白 包白,15.0,11.0,7.0,10.8,39406,17.0916666666667,24.2,11.3,0.545833333333333,5.7,0.0,0.0,0.0,9.6,15.03,2014-01-01
512,永靖鄉,LG1,芹菜 青梗,40.0,40.0,40.0,40.0,2775,17.0916666666667,24.2,11.3,0.545833333333333,5.7,0.0,0.0,0.0,9.6,15.03,2014-01-01
512,永靖鄉,SF3,韭菜 韭菜花,75.0,75.0,75.0,75.0,7,17.0916666666667,24.2,11.3,0.545833333333333,5.7,0.0,0.0,0.0,9.6,15.03,2014-01-01
512,永靖鄉,SS1,大心菜 帶葉,24.0,17.0,8.0,16.8,11911,17.0916666666667,24.2,11.3,0.545833333333333,5.7,0.0,0.0,0.0,9.6,15.03,2014-01-01
512,永靖鄉,FB1,花椰菜 青梗,24.0,18.0,11.0,17.5,6860,19.2625,25.9,13.2,0.658333333333333,4.6,0.0,0.0,0.0,9.7,14.92,2014-01-02
512,永靖鄉,FC2,胡瓜 改良種,21.0,14.0,11.0,14.3,2614,19.2625,25.9,13.2,0.658333333333333,4.6,0.0,0.0,0.0,9.7,14.92,2014-01-02
512,永靖鄉,FG2,苦瓜 青大米,34.0,25.0,19.0,25.0,1581,19.2625,25.9,13.2,0.658333333333333,4.6,0.0,0.0,0.0,9.7,14.92,2014-01-02
512,永靖鄉,LA1,甘藍 初秋,11.0,8.0,4.0,8.3,24361,19.2625,25.9,13.2,0.658333333333333,4.6,0.0,0.0,0.0,9.7,14.92,2014-01-02
512,永靖鄉,LC1,包心白 包白,14.0,11.0,6.0,10.5,36501,19.2625,25.9,13.2,0.658333333333333,4.6,0.0,0.0,0.0,9.7,14.92,2014-01-02
512,永靖鄉,LF1,蕹菜 大葉,22.0,16.0,12.0,16.0,1146,19.2625,25.9,13.2,0.658333333333333,4.6,0.0,0.0,0.0,9.7,14.92,2014-01-02
512,永靖鄉,SF3,韭菜 韭菜花,70.0,70.0,70.0,70.0,7,19.2625,25.9,13.2,0.658333333333333,4.6,0.0,0.0,0.0,9.7,14.92,2014-01-02
512,永靖鄉,SS1,大心菜 帶葉,23.0,16.0,8.0,15.8,10001,19.2625,25.9,13.2,0.658333333333333,4.6,0.0,0.0,0.0,9.7,14.92,2014-01-02
512,永靖鄉,FB1,花椰菜 青梗,22.0,16.0,10.0,16.3,4108,20.9333333333333,26.1,17.6,0.916666666666667,6.2,2.0,3.1,0.9,4.2,10.86,2014-01-03
512,永靖鄉,FE1,冬瓜 白皮,11.0,9.0,7.0,9.0,1351,20.9333333333333,26.1,17.6,0.916666666666667,6.2,2.0,3.1,0.9,4.2,10.86,2014-01-03
512,永靖鄉,LA1,甘藍 初秋,12.0,8.0,4.0,8.2,27700,20.9333333333333,26.1,17.6,0.916666666666667,6.2,2.0,3.1,0.9,4.2,10.86,2014-01-03
512,永靖鄉,LC1,包心白 包白,14.0,10.0,7.0,10.0,18853,20.9333333333333,26.1,17.6,0.916666666666667,6.2,2.0,3.1,0.9,4.2,10.86,2014-01-03
512,永靖鄉,LG1,芹菜 青梗,40.0,30.0,20.0,30.0,5448,20.9333333333333,26.1,17.6,0.916666666666667,6.2,2.0,3.1,0.9,4.2,10.86,2014-01-03
512,永靖鄉,LK2,芥藍菜,27.0,19.0,10.0,18.8,464,20.9333333333333,26.1,17.6,0.916666666666667,6.2,2.0,3.1,0.9,4.2,10.86,2014-01-03
512,永靖鄉,SS1,大心菜 帶葉,25.0,16.0,8.0,16.1,5505,20.9333333333333,26.1,17.6,0.916666666666667,6.2,2.0,3.1,0.9,4.2,10.86,2014-01-03
512,永靖鄉,SW1,球莖甘藍,16.0,13.0,6.0,12.5,398,20.9333333333333,26.1,17.6,0.916666666666667,6.2,2.0,3.1,0.9,4.2,10.86,2014-01-03
512,永靖鄉,FB1,花椰菜 青梗,22.0,16.0,11.0,16.0,3473,18.3,21.6,14.3,1.88333333333333,8.4,0.0,0.0,0.0,2.9,9.51,2014-01-04
512,永靖鄉,FC2,胡瓜 改良種,21.0,14.0,9.0,14.0,912,18.3,21.6,14.3,1.88333333333333,8.4,0.0,0.0,0.0,2.9,9.51,2014-01-04
512,永靖鄉,LA1,甘藍 初秋,11.0,8.0,4.0,7.9,21467,18.3,21.6,14.3,1.88333333333333,8.4,0.0,0.0,0.0,2.9,9.51,2014-01-04
512,永靖鄉,LC1,包心白 包白,14.0,10.0,6.0,9.8,47796,18.3,21.6,14.3,1.88333333333333,8.4,0.0,0.0,0.0,2.9,9.51,2014-01-04
512,永靖鄉,LK2,芥藍菜,35.0,35.0,35.0,35.0,516,18.3,21.6,14.3,1.88333333333333,8.4,0.0,0.0,0.0,2.9,9.51,2014-01-04
512,永靖鄉,SF3,韭菜 韭菜花,66.0,66.0,66.0,66.0,9,18.3,21.6,14.3,1.88333333333333,8.4,0.0,0.0,0.0,2.9,9.51,2014-01-04
512,永靖鄉,SS1,大心菜 帶葉,28.0,17.0,10.0,16.5,9681,18.3,21.6,14.3,1.88333333333333,8.4,0.0,0.0,0.0,2.9,9.51,2014-01-04
512,永靖鄉,FB1,花椰菜 青梗,20.0,14.0,9.0,14.0,2995,16.3833333333333,21.3,13.0,0.816666666666667,6.3,0.0,0.0,0.0,2.5,7.19,2014-01-06
512,永靖鄉,LA1,甘藍 初秋,11.0,7.0,4.0,7.3,9521,16.3833333333333,21.3,13.0,0.816666666666667,6.3,0.0,0.0,0.0,2.5,7.19,2014-01-06
512,永靖鄉,LC1,包心白 包白,12.0,9.0,4.0,9.0,5440,16.3833333333333,21.3,13.0,0.816666666666667,6.3,0.0,0.0,0.0,2.5,7.19,2014-01-06
512,永靖鄉,LG1,芹菜 青梗,40.0,30.0,20.0,30.0,24372,16.3833333333333,21.3,13.0,0.816666666666667,6.3,0.0,0.0,0.0,2.5,7.19,2014-01-06
512,永靖鄉,LK2,芥藍菜,35.0,35.0,35.0,35.0,71,16.3833333333333,21.3,13.0,0.816666666666667,6.3,0.0,0.0,0.0,2.5,7.19,2014-01-06
512,永靖鄉,SF3,韭菜 韭菜花,63.0,63.0,63.0,63.0,12,16.3833333333333,21.3,13.0,0.816666666666667,6.3,0.0,0.0,0.0,2.5,7.19,2014-01-06
512,永靖鄉,SS1,大心菜 帶葉,25.0,16.0,9.0,16.0,7540,16.3833333333333,21.3,13.0,0.816666666666667,6.3,0.0,0.0,0.0,2.5,7.19,2014-01-06
512,永靖鄉,SW1,球莖甘藍,18.0,11.0,8.0,11.0,582,16.3833333333333,21.3,13.0,0.816666666666667,6.3,0.0,0.0,0.0,2.5,7.19,2014-01-06
512,永靖鄉,FB1,花椰菜 青梗,18.0,14.0,8.0,14.3,14735,17.6375,24.5,12.9,0.604166666666667,6.9,0.0,0.0,0.0,9.0,14.14,2014-01-07
512,永靖鄉,FC2,胡瓜 改良種,22.0,15.0,10.0,15.0,473,17.6375,24.5,12.9,0.604166666666667,6.9,0.0,0.0,0.0,9.0,14.14,2014-01-07
512,永靖鄉,FF1,絲瓜,18.0,18.0,18.0,18.0,531,17.6375,24.5,12.9,0.604166666666667,6.9,0.0,0.0,0.0,9.0,14.14,2014-01-07
512,永靖鄉,FG2,苦瓜 青大米,45.0,32.0,22.0,31.9,117,17.6375,24.5,12.9,0.604166666666667,6.9,0.0,0.0,0.0,9.0,14.14,2014-01-07
512,永靖鄉,FI2,茄子 麻荸茄,35.0,17.0,8.0,18.6,3092,17.6375,24.5,12.9,0.604166666666667,6.9,0.0,0.0,0.0,9.0,14.14,2014-01-07
512,永靖鄉,FT1,南瓜 木瓜形,15.0,15.0,15.0,15.0,1288,17.6375,24.5,12.9,0.604166666666667,6.9,0.0,0.0,0.0,9.0,14.14,2014-01-07
512,永靖鄉,LA1,甘藍 初秋,9.0,7.0,4.0,7.0,41911,17.6375,24.5,12.9,0.604166666666667,6.9,0.0,0.0,0.0,9.0,14.14,2014-01-07
512,永靖鄉,LC1,包心白 包白,11.0,8.0,4.0,8.3,27842,17.6375,24.5,12.9,0.604166666666667,6.9,0.0,0.0,0.0,9.0,14.14,2014-01-07
512,永靖鄉,LG1,芹菜 青梗,40.0,30.0,20.0,30.1,3756,17.6375,24.5,12.9,0.604166666666667,6.9,0.0,0.0,0.0,9.0,14.14,2014-01-07
512,永靖鄉,LK2,芥藍菜,38.0,37.0,35.0,37.1,294,17.6375,24.5,12.9,0.604166666666667,6.9,0.0,0.0,0.0,9.0,14.14,2014-01-07
512,永靖鄉,OX1,其他,60.0,58.0,50.0,58.0,387,17.6375,24.5,12.9,0.604166666666667,6.9,0.0,0.0,0.0,9.0,14.14,2014-01-07
512,永靖鄉,SF3,韭菜 韭菜花,68.0,64.0,60.0,63.8,16,17.6375,24.5,12.9,0.604166666666667,6.9,0.0,0.0,0.0,9.0,14.14,2014-01-07
512,永靖鄉,SS1,大心菜 帶葉,25.0,16.0,8.0,16.1,5935,17.6375,24.5,12.9,0.604166666666667,6.9,0.0,0.0,0.0,9.0,14.14,2014-01-07
512,永靖鄉,SW1,球莖甘藍,18.0,16.0,10.0,15.9,960,17.6375,24.5,12.9,0.604166666666667,6.9,0.0,0.0,0.0,9.0,14.14,2014-01-07
512,永靖鄉,FB1,花椰菜 青梗,17.0,14.0,6.0,13.8,12483,18.3583333333333,25.4,14.0,1.55833333333333,9.1,0.0,0.0,0.0,5.4,11.23,2014-01-08
512,永靖鄉,FC2,胡瓜 改良種,22.0,15.0,10.0,15.0,3615,18.3583333333333,25.4,14.0,1.55833333333333,9.1,0.0,0.0,0.0,5.4,11.23,2014-01-08
512,永靖鄉,FF1,絲瓜,18.0,18.0,18.0,18.0,700,18.3583333333333,25.4,14.0,1.55833333333333,9.1,0.0,0.0,0.0,5.4,11.23,2014-01-08
512,永靖鄉,FG2,苦瓜 青大米,45.0,32.0,20.0,32.0,877,18.3583333333333,25.4,14.0,1.55833333333333,9.1,0.0,0.0,0.0,5.4,11.23,2014-01-08
512,永靖鄉,FI2,茄子 麻荸茄,35.0,20.0,12.0,20.0,4140,18.3583333333333,25.4,14.0,1.55833333333333,9.1,0.0,0.0,0.0,5.4,11.23,2014-01-08
512,永靖鄉,LA1,甘藍 初秋,8.0,6.0,4.0,6.4,37129,18.3583333333333,25.4,14.0,1.55833333333333,9.1,0.0,0.0,0.0,5.4,11.23,2014-01-08
512,永靖鄉,LC1,包心白 包白,11.0,8.0,4.0,8.1,32150,18.3583333333333,25.4,14.0,1.55833333333333,9.1,0.0,0.0,0.0,5.4,11.23,2014-01-08
512,永靖鄉,SF3,韭菜 韭菜花,68.0,64.0,60.0,63.9,947,18.3583333333333,25.4,14.0,1.55833333333333,9.1,0.0,0.0,0.0,5.4,11.23,2014-01-08
512,永靖鄉,SS1,大心菜 帶葉,24.0,16.0,10.0,16.0,6449,18.3583333333333,25.4,14.0,1.55833333333333,9.1,0.0,0.0,0.0,5.4,11.23,2014-01-08
512,永靖鄉,SW1,球莖甘藍,18.0,16.0,6.0,15.8,2584,18.3583333333333,25.4,14.0,1.55833333333333,9.1,0.0,0.0,0.0,5.4,11.23,2014-01-08
512,永靖鄉,FB1,花椰菜 青梗,17.0,14.0,6.0,13.7,13286,14.8166666666667,17.7,13.4,2.88333333333333,12.1,0.0,0.0,0.0,4.6,11.55,2014-01-09
512,永靖鄉,FC2,胡瓜 改良種,22.0,15.0,10.0,15.0,3801,14.8166666666667,17.7,13.4,2.88333333333333,12.1,0.0,0.0,0.0,4.6,11.55,2014-01-09
512,永靖鄉,FG2,苦瓜 青大米,32.0,25.0,15.0,24.8,725,14.8166666666667,17.7,13.4,2.88333333333333,12.1,0.0,0.0,0.0,4.6,11.55,2014-01-09
512,永靖鄉,FI2,茄子 麻荸茄,35.0,20.0,10.0,19.8,2600,14.8166666666667,17.7,13.4,2.88333333333333,12.1,0.0,0.0,0.0,4.6,11.55,2014-01-09
512,永靖鄉,FM2,菜豆 青色,35.0,35.0,35.0,35.0,271,14.8166666666667,17.7,13.4,2.88333333333333,12.1,0.0,0.0,0.0,4.6,11.55,2014-01-09
512,永靖鄉,LA1,甘藍 初秋,8.0,6.0,4.0,6.1,32981,14.8166666666667,17.7,13.4,2.88333333333333,12.1,0.0,0.0,0.0,4.6,11.55,2014-01-09
512,永靖鄉,LC1,包心白 包白,10.0,8.0,4.0,8.0,33245,14.8166666666667,17.7,13.4,2.88333333333333,12.1,0.0,0.0,0.0,4.6,11.55,2014-01-09
512,永靖鄉,LF1,蕹菜 大葉,35.0,28.0,15.0,28.0,4376,14.8166666666667,17.7,13.4,2.88333333333333,12.1,0.0,0.0,0.0,4.6,11.55,2014-01-09
512,永靖鄉,LK2,芥藍菜,35.0,35.0,35.0,35.0,80,14.8166666666667,17.7,13.4,2.88333333333333,12.1,0.0,0.0,0.0,4.6,11.55,2014-01-09
512,永靖鄉,SS1,大心菜 帶葉,24.0,16.0,5.0,15.9,6808,14.8166666666667,17.7,13.4,2.88333333333333,12.1,0.0,0.0,0.0,4.6,11.55,2014-01-09
512,永靖鄉,SW1,球莖甘藍,18.0,16.0,6.0,15.7,2208,14.8166666666667,17.7,13.4,2.88333333333333,12.1,0.0,0.0,0.0,4.6,11.55,2014-01-09
512,永靖鄉,FB1,花椰菜 青梗,18.0,14.0,6.0,13.7,12724,16.2583333333333,21.0,13.8,1.275,8.9,0.0,0.0,0.0,7.1,14.06,2014-01-10
512,永靖鄉,FC2,胡瓜 改良種,16.0,13.0,8.0,13.0,4675,16.2583333333333,21.0,13.8,1.275,8.9,0.0,0.0,0.0,7.1,14.06,2014-01-10
512,永靖鄉,FG2,苦瓜 青大米,33.0,25.0,14.0,24.9,2943,16.2583333333333,21.0,13.8,1.275,8.9,0.0,0.0,0.0,7.1,14.06,2014-01-10
512,永靖鄉,FI2,茄子 麻荸茄,36.0,20.0,12.0,20.0,3155,16.2583333333333,21.0,13.8,1.275,8.9,0.0,0.0,0.0,7.1,14.06,2014-01-10
512,永靖鄉,FN2,敏豆 青豆,35.0,34.0,32.0,34.0,484,16.2583333333333,21.0,13.8,1.275,8.9,0.0,0.0,0.0,7.1,14.06,2014-01-10
512,永靖鄉,FT1,南瓜 木瓜形,14.0,14.0,14.0,14.0,586,16.2583333333333,21.0,13.8,1.275,8.9,0.0,0.0,0.0,7.1,14.06,2014-01-10
512,永靖鄉,LA1,甘藍 初秋,7.0,6.0,4.0,5.8,35092,16.2583333333333,21.0,13.8,1.275,8.9,0.0,0.0,0.0,7.1,14.06,2014-01-10
512,永靖鄉,LC1,包心白 包白,9.0,8.0,4.0,7.7,37789,16.2583333333333,21.0,13.8,1.275,8.9,0.0,0.0,0.0,7.1,14.06,2014-01-10
512,永靖鄉,LF1,蕹菜 大葉,33.0,28.0,10.0,28.2,3626,16.2583333333333,21.0,13.8,1.275,8.9,0.0,0.0,0.0,7.1,14.06,2014-01-10
512,永靖鄉,SF3,韭菜 韭菜花,60.0,60.0,60.0,60.0,16,16.2583333333333,21.0,13.8,1.275,8.9,0.0,0.0,0.0,7.1,14.06,2014-01-10
512,永靖鄉,SS1,大心菜 帶葉,24.0,16.0,6.0,16.3,9339,16.2583333333333,21.0,13.8,1.275,8.9,0.0,0.0,0.0,7.1,14.06,2014-01-10
512,永靖鄉,SW1,球莖甘藍,16.0,15.0,6.0,15.0,3301,16.2583333333333,21.0,13.8,1.275,8.9,0.0,0.0,0.0,7.1,14.06,2014-01-10
512,永靖鄉,FB1,花椰菜 青梗,20.0,14.0,7.0,14.0,10862,16.8291666666667,22.8,12.2,1.0375,8.0,0.0,0.0,0.0,9.2,15.04,2014-01-11
512,永靖鄉,FC2,胡瓜 改良種,16.0,13.0,8.0,13.0,2054,16.8291666666667,22.8,12.2,1.0375,8.0,0.0,0.0,0.0,9.2,15.04,2014-01-11
512,永靖鄉,FF1,絲瓜,19.0,15.0,12.0,15.0,2378,16.8291666666667,22.8,12.2,1.0375,8.0,0.0,0.0,0.0,9.2,15.04,2014-01-11
512,永靖鄉,FG2,苦瓜 青大米,32.0,25.0,15.0,24.5,2614,16.8291666666667,22.8,12.2,1.0375,8.0,0.0,0.0,0.0,9.2,15.04,2014-01-11
512,永靖鄉,FI2,茄子 麻荸茄,32.0,20.0,12.0,20.0,2988,16.8291666666667,22.8,12.2,1.0375,8.0,0.0,0.0,0.0,9.2,15.04,2014-01-11
512,永靖鄉,LA1,甘藍 初秋,6.0,5.0,4.0,5.2,30528,16.8291666666667,22.8,12.2,1.0375,8.0,0.0,0.0,0.0,9.2,15.04,2014-01-11
512,永靖鄉,LC1,包心白 包白,8.0,6.0,4.0,6.3,34047,16.8291666666667,22.8,12.2,1.0375,8.0,0.0,0.0,0.0,9.2,15.04,2014-01-11
512,永靖鄉,LF1,蕹菜 大葉,26.0,20.0,14.0,20.0,3550,16.8291666666667,22.8,12.2,1.0375,8.0,0.0,0.0,0.0,9.2,15.04,2014-01-11
512,永靖鄉,SF3,韭菜 韭菜花,60.0,60.0,60.0,60.0,9,16.8291666666667,22.8,12.2,1.0375,8.0,0.0,0.0,0.0,9.2,15.04,2014-01-11
512,永靖鄉,SS1,大心菜 帶葉,20.0,15.0,7.0,15.3,8311,16.8291666666667,22.8,12.2,1.0375,8.0,0.0,0.0,0.0,9.2,15.04,2014-01-11
512,永靖鄉,FB1,花椰菜 青梗,20.0,16.0,8.0,15.6,12461,16.1625,19.9,14.2,2.79166666666667,11.1,0.0,0.0,0.0,6.6,14.93,2014-01-13
512,永靖鄉,FC2,胡瓜 改良種,17.0,15.0,10.0,15.0,3160,16.1625,19.9,14.2,2.79166666666667,11.1,0.0,0.0,0.0,6.6,14.93,2014-01-13
512,永靖鄉,FG2,苦瓜 青大米,37.0,30.0,25.0,30.0,2998,16.1625,19.9,14.2,2.79166666666667,11.1,0.0,0.0,0.0,6.6,14.93,2014-01-13
512,永靖鄉,FI2,茄子 麻荸茄,33.0,21.0,10.0,20.5,2203,16.1625,19.9,14.2,2.79166666666667,11.1,0.0,0.0,0.0,6.6,14.93,2014-01-13
512,永靖鄉,LA1,甘藍 初秋,6.0,5.0,4.0,5.1,32258,16.1625,19.9,14.2,2.79166666666667,11.1,0.0,0.0,0.0,6.6,14.93,2014-01-13
512,永靖鄉,LC1,包心白 包白,6.0,5.0,4.0,5.4,35106,16.1625,19.9,14.2,2.79166666666667,11.1,0.0,0.0,0.0,6.6,14.93,2014-01-13
512,永靖鄉,LF1,蕹菜 大葉,20.0,16.0,11.0,16.0,4115,16.1625,19.9,14.2,2.79166666666667,11.1,0.0,0.0,0.0,6.6,14.93,2014-01-13
512,永靖鄉,LG1,芹菜 青梗,35.0,35.0,35.0,35.0,2127,16.1625,19.9,14.2,2.79166666666667,11.1,0.0,0.0,0.0,6.6,14.93,2014-01-13
512,永靖鄉,SF3,韭菜 韭菜花,60.0,60.0,60.0,60.0,7,16.1625,19.9,14.2,2.79166666666667,11.1,0.0,0.0,0.0,6.6,14.93,2014-01-13
512,永靖鄉,SS1,大心菜 帶葉,18.0,14.0,6.0,14.0,14298,16.1625,19.9,14.2,2.79166666666667,11.1,0.0,0.0,0.0,6.6,14.93,2014-01-13
512,永靖鄉,FB1,花椰菜 青梗,20.0,12.0,6.0,12.3,13010,14.8333333333333,17.3,13.0,3.28333333333333,12.8,0.0,0.0,0.0,2.2,8.75,2014-01-14
512,永靖鄉,FC2,胡瓜 改良種,20.0,16.0,10.0,16.0,2500,14.8333333333333,17.3,13.0,3.28333333333333,12.8,0.0,0.0,0.0,2.2,8.75,2014-01-14
512,永靖鄉,FI2,茄子 麻荸茄,34.0,21.0,10.0,21.0,2244,14.8333333333333,17.3,13.0,3.28333333333333,12.8,0.0,0.0,0.0,2.2,8.75,2014-01-14
512,永靖鄉,LA1,甘藍 初秋,6.0,5.0,4.0,5.2,32026,14.8333333333333,17.3,13.0,3.28333333333333,12.8,0.0,0.0,0.0,2.2,8.75,2014-01-14
512,永靖鄉,LC1,包心白 包白,6.0,5.5,4.0,5.5,37252,14.8333333333333,17.3,13.0,3.28333333333333,12.8,0.0,0.0,0.0,2.2,8.75,2014-01-14
512,永靖鄉,LF1,蕹菜 大葉,28.0,23.0,20.0,22.9,5307,14.8333333333333,17.3,13.0,3.28333333333333,12.8,0.0,0.0,0.0,2.2,8.75,2014-01-14
512,永靖鄉,LG1,芹菜 青梗,40.0,38.0,33.0,37.9,5115,14.8333333333333,17.3,13.0,3.28333333333333,12.8,0.0,0.0,0.0,2.2,8.75,2014-01-14
512,永靖鄉,SF3,韭菜 韭菜花,60.0,60.0,60.0,60.0,7,14.8333333333333,17.3,13.0,3.28333333333333,12.8,0.0,0.0,0.0,2.2,8.75,2014-01-14
512,永靖鄉,SS1,大心菜 帶葉,22.0,14.0,5.0,13.9,13985,14.8333333333333,17.3,13.0,3.28333333333333,12.8,0.0,0.0,0.0,2.2,8.75,2014-01-14
512,永靖鄉,FB1,花椰菜 青梗,16.0,12.0,5.0,12.2,9348,15.3166666666667,20.6,12.1,2.10833333333333,8.0,0.0,0.0,0.0,9.5,16.39,2014-01-15
512,永靖鄉,FC2,胡瓜 改良種,20.0,15.0,10.0,15.3,3203,15.3166666666667,20.6,12.1,2.10833333333333,8.0,0.0,0.0,0.0,9.5,16.39,2014-01-15
512,永靖鄉,LA1,甘藍 初秋,6.0,5.0,4.0,5.1,30265,15.3166666666667,20.6,12.1,2.10833333333333,8.0,0.0,0.0,0.0,9.5,16.39,2014-01-15
512,永靖鄉,LC1,包心白 包白,8.0,6.0,4.0,6.0,37798,15.3166666666667,20.6,12.1,2.10833333333333,8.0,0.0,0.0,0.0,9.5,16.39,2014-01-15
512,永靖鄉,LF1,蕹菜 大葉,30.0,23.0,15.0,23.2,2653,15.3166666666667,20.6,12.1,2.10833333333333,8.0,0.0,0.0,0.0,9.5,16.39,2014-01-15
512,永靖鄉,LG1,芹菜 青梗,40.0,40.0,40.0,40.0,1666,15.3166666666667,20.6,12.1,2.10833333333333,8.0,0.0,0.0,0.0,9.5,16.39,2014-01-15
512,永靖鄉,LH1,菠菜 圓葉,32.0,32.0,32.0,32.0,1450,15.3166666666667,20.6,12.1,2.10833333333333,8.0,0.0,0.0,0.0,9.5,16.39,2014-01-15
512,永靖鄉,SF3,韭菜 韭菜花,70.0,70.0,70.0,70.0,7,15.3166666666667,20.6,12.1,2.10833333333333,8.0,0.0,0.0,0.0,9.5,16.39,2014-01-15
512,永靖鄉,SS1,大心菜 帶葉,19.0,14.0,5.0,13.9,5161,15.3166666666667,20.6,12.1,2.10833333333333,8.0,0.0,0.0,0.0,9.5,16.39,2014-01-15
512,永靖鄉,SW1,球莖甘藍,23.0,18.0,8.0,17.6,5300,15.3166666666667,20.6,12.1,2.10833333333333,8.0,0.0,0.0,0.0,9.5,16.39,2014-01-15
512,永靖鄉,FB1,花椰菜 青梗,15.0,12.0,6.0,12.0,13246,16.0375,22.3,11.5,0.758333333333334,5.7,0.0,0.0,0.0,9.2,15.79,2014-01-16
512,永靖鄉,FC2,胡瓜 改良種,20.0,15.0,10.0,15.0,3322,16.0375,22.3,11.5,0.758333333333334,5.7,0.0,0.0,0.0,9.2,15.79,2014-01-16
512,永靖鄉,FG2,苦瓜 青大米,40.0,30.0,25.0,30.0,866,16.0375,22.3,11.5,0.758333333333334,5.7,0.0,0.0,0.0,9.2,15.79,2014-01-16
512,永靖鄉,FI2,茄子 麻荸茄,31.0,21.0,14.0,21.0,2109,16.0375,22.3,11.5,0.758333333333334,5.7,0.0,0.0,0.0,9.2,15.79,2014-01-16
512,永靖鄉,LA1,甘藍 初秋,6.0,5.0,4.0,5.0,28786,16.0375,22.3,11.5,0.758333333333334,5.7,0.0,0.0,0.0,9.2,15.79,2014-01-16
512,永靖鄉,LC1,包心白 包白,7.0,6.0,4.0,5.6,34522,16.0375,22.3,11.5,0.758333333333334,5.7,0.0,0.0,0.0,9.2,15.79,2014-01-16
512,永靖鄉,LF1,蕹菜 大葉,28.0,23.0,12.0,23.0,4020,16.0375,22.3,11.5,0.758333333333334,5.7,0.0,0.0,0.0,9.2,15.79,2014-01-16
512,永靖鄉,LK2,芥藍菜,33.0,32.0,30.0,31.9,835,16.0375,22.3,11.5,0.758333333333334,5.7,0.0,0.0,0.0,9.2,15.79,2014-01-16
512,永靖鄉,SS1,大心菜 帶葉,19.0,13.0,6.0,13.2,7860,16.0375,22.3,11.5,0.758333333333334,5.7,0.0,0.0,0.0,9.2,15.79,2014-01-16
512,永靖鄉,SW1,球莖甘藍,20.0,20.0,20.0,20.0,88,16.0375,22.3,11.5,0.758333333333334,5.7,0.0,0.0,0.0,9.2,15.79,2014-01-16
512,永靖鄉,FB1,花椰菜 青梗,14.0,12.0,5.0,11.9,14325,16.7541666666667,22.2,11.6,1.32083333333333,7.2,0.0,0.0,0.0,9.9,16.29,2014-01-17
512,永靖鄉,FC2,胡瓜 改良種,19.0,15.0,9.0,14.9,3514,16.7541666666667,22.2,11.6,1.32083333333333,7.2,0.0,0.0,0.0,9.9,16.29,2014-01-17
512,永靖鄉,FI2,茄子 麻荸茄,35.0,21.0,12.0,21.2,1913,16.7541666666667,22.2,11.6,1.32083333333333,7.2,0.0,0.0,0.0,9.9,16.29,2014-01-17
512,永靖鄉,LA1,甘藍 初秋,6.0,5.0,4.0,4.9,30573,16.7541666666667,22.2,11.6,1.32083333333333,7.2,0.0,0.0,0.0,9.9,16.29,2014-01-17
512,永靖鄉,LC1,包心白 包白,6.0,5.0,4.0,5.3,36455,16.7541666666667,22.2,11.6,1.32083333333333,7.2,0.0,0.0,0.0,9.9,16.29,2014-01-17
512,永靖鄉,LF1,蕹菜 大葉,26.0,23.0,12.0,22.5,3838,16.7541666666667,22.2,11.6,1.32083333333333,7.2,0.0,0.0,0.0,9.9,16.29,2014-01-17
512,永靖鄉,LG1,芹菜 青梗,40.0,40.0,40.0,40.0,358,16.7541666666667,22.2,11.6,1.32083333333333,7.2,0.0,0.0,0.0,9.9,16.29,2014-01-17
512,永靖鄉,SF3,韭菜 韭菜花,76.0,76.0,76.0,76.0,9,16.7541666666667,22.2,11.6,1.32083333333333,7.2,0.0,0.0,0.0,9.9,16.29,2014-01-17
512,永靖鄉,SS1,大心菜 帶葉,18.0,13.0,5.0,13.2,16419,16.7541666666667,22.2,11.6,1.32083333333333,7.2,0.0,0.0,0.0,9.9,16.29,2014-01-17
512,永靖鄉,SW1,球莖甘藍,16.0,16.0,16.0,16.0,127,16.7541666666667,22.2,11.6,1.32083333333333,7.2,0.0,0.0,0.0,9.9,16.29,2014-01-17
